species,longitude,latitude,q5_depth,q95_depth,q5_velocity,q95_velocity,q5_ss,q95_ss,q5_slope,q95_slope,q5_reynolds,q95_reynolds,q5_froude,q95_froude
background,2262811.164,1860060.398,3.014977,-0.7350727,0.0231539,0.0000497,0,0,2.2143989,0.4159606,6067.379883,4.4540257,0.002383,0.0000124
background,2269776.567,1860106.561,16.8991508,10.8234777,2.5662661,0.5657867,0.5878972,0.0333954,3.0421784,3.0424829,3449790,484885.75,0.1099216,0.0306556
background,2269858.458,1860067.353,19.4090157,13.3310957,2.6490326,0.5474925,0.5976499,0.0292792,1.7921845,1.7909465,4073344.5,577231.625,0.1056837,0.0264007
background,2267676.24,1860290.619,2.6200912,-0.4739053,0.2256558,0,0.0101629,0,0.0368844,0.075078,48055.51563,0,0.0265836,0
background,2267688.618,1860289.906,2.6896794,-0.4159953,0.2129549,0,0.0090095,0,0.5291467,0.8739467,47066.05469,0,0.0248253,0
background,2268763.728,1860121.396,4.3466587,-1.4833809,0.9191108,0.0004195,0.1223912,0,1.3007842,0.4085371,331701.4375,12.8382931,0.0795061,0.000303
background,2269321.546,1860153.272,6.9909129,0.9111741,1.0682598,0.1190972,0.146793,0.0037309,2.956537,2.9564497,649764.5,16679.72266,0.0717317,0.0201958
background,2268836.663,1860063.676,6.0917263,0.2377712,0.8682497,0.0012105,0.1013348,0,1.7486577,1.4984928,420909.8125,131.4064178,0.0663656,0.0002915
background,2267077.71,1860199.72,4.7604494,-0.7516258,0.4871539,0,0.0352799,0,1.6543531,1.2745286,199275.8125,0.000703,0.040883,0
background,2264117.811,1860031.283,5.3000598,1.9183434,0.0010325,0.0035589,0,0,0.6962962,0.6958674,344.4465332,656.9887695,0,0.0001171
background,2260941.689,1860252.207,2.5614855,-1.9165843,0.0035775,0.0873679,0,0.0066519,2.0285096,2.0758276,1268.327393,1145.723023,0.0005189,0.0379886
background,2268792.001,1860061.984,5.6328225,-0.2783505,0.8713127,0.0016471,0.1034799,0,2.4043415,1.9762486,400681,105.9120331,0.0680915,0.0006073
background,2261000.597,1860276.009,2.7188318,-1.434131,0.0043556,0.0935124,0,0.0070155,4.1507883,2.5137417,1489.878906,1075.851196,0.0006659,0.0433521
background,2269951.863,1860073.996,20.1803856,14.0995016,2.656054,0.5372769,0.5935275,0.0273943,1.527037,1.5219674,4243580.5,598888.9375,0.1045515,0.0249667
background,2269718.833,1860104.064,16.1972675,10.1230965,2.5269127,0.5623222,0.5777174,0.0337387,2.0220363,2.0229778,3250902.25,452057.2188,0.1106372,0.0312868
background,2269718.975,1860388.437,7.9251394,1.8414418,1.853291,0.4056004,0.3979494,0.0321584,3.4484057,3.4524093,1188701.625,73093.20313,0.1166821,0.0562968
background,2260827.175,1860318.346,-0.1313386,-1.8247913,0.0014161,0.0176925,0,0.0014097,4.0899816,1.5163678,483.0708008,226.7014771,0.0000927,0.0077976
background,2266723.535,1860209.051,14.1394606,8.2713585,1.7944099,0,0.3170722,0,5.0675273,5.0642581,2119561,17.2707767,0.0845343,0
background,2262599.743,1860120.674,6.5395269,1.4886849,0.0374571,0.0029046,0,0,0.7980486,0.7978384,18820.57617,393.9729919,0.0025701,0.0003779
background,2262678.244,1860258.524,6.4676609,1.4326587,0.040926,0.0035382,0.0000123,0,1.2333952,1.1443623,20704.83203,412.6469421,0.0030617,0.0000509
background,2270098.391,1860128.39,16.4039669,10.3597412,3.1885231,0.7622452,0.9175572,0.0615011,1.8151798,1.7854818,4137996.25,623321.5,0.1390107,0.042023
background,2270159.299,1860312.27,19.2577858,13.1202011,2.8539839,0.6467294,0.6960298,0.0407292,2.1224012,2.0985994,4352009.5,671159.1875,0.1146487,0.0313867
background,2266554.732,1860163.744,9.5621796,4.2895746,1.2156941,0,0.1924027,0,13.2382154,12.0955534,1055506.375,3.5045083,0.0814309,0
background,2267192.833,1860230.38,3.9242291,-0.6979331,0.4651839,0,0.0330283,0,2.2268066,0.1493555,156985.0469,0,0.0442446,0
background,2270559.161,1860017.622,23.379921,17.2784138,3.3670409,1.1110731,0.9075037,0.109527,0.4470822,0.4483723,6234919,1520416.75,0.1224161,0.047138
background,2264274.859,1860169.223,4.6029611,1.3347241,0.0013346,0.0025173,0,0,0.7583653,0.6787461,430.9933777,423.6952209,0.0000259,0
background,2264614.118,1860112.04,3.7766218,0.5290451,0.0012158,0.0008761,0,0,2.444581,2.1428914,432.8587341,133.7026367,0.0000499,0
background,2270710.446,1860265.666,23.1077671,16.9855194,3.1808546,0.9661623,0.8125541,0.0831503,1.1260852,1.1232613,5821674,1299573.75,0.1168143,0.0410195
background,2268788.807,1860134.209,4.1975017,-1.3962539,0.8933428,0.0003698,0.1190692,0,1.6016458,0.6291479,318538.5313,14.4308491,0.080036,0.0002374
background,2269524.994,1859838.052,16.8813553,10.8489151,2.9024839,0.6472211,0.7546983,0.0438335,2.895973,2.9029353,3886801.25,555006.875,0.1250569,0.0354095
background,2263619.255,1859746.485,5.0132685,1.6320599,0.0074698,0.0070248,0,0,1.3370854,1.3375578,2368.550293,1115.585571,0.0007016,0.0007848
background,2268959.098,1859922.665,1.2092344,-2.3205979,0.423615,0.0001157,0.0604906,0,4.0633745,2.8499393,97074.71875,24.3189812,0.0522567,0
background,2267976.964,1859798.615,4.101449,-1.5728661,1.1255723,0.0123505,0.2063931,0,3.1191556,3.8228192,446119.5938,389.1228638,0.1216955,0.0033036
background,2268168.522,1859762.501,3.7899992,-1.1516962,1.4264779,0.0017888,0.3327475,0,3.9579782,0.8105521,516842.875,43.9387779,0.1233353,0.0005655
background,2268131.038,1859724.512,1.777891,-0.8856255,0.5928165,0.0016451,0.1168028,0,4.6433148,0.3269683,234171.4219,48.4005203,0.0499987,0.0004545
background,2270244.14,1859647.06,25.0381546,18.959404,3.4834383,1.2114407,0.9515805,0.1268114,2.2939382,2.2814107,6899487.5,1813662.5,0.1227807,0.0492544
background,2263700.642,1859736.406,5.5554166,2.1735542,0.0064076,0.0067042,0,0,0.8313809,0.8307126,2607.925781,1162.924561,0.00021,0.0009164
background,2266208.167,1859820.499,4.5359287,-0.8846099,0.7282419,0,0.0792912,0,0.4767011,2.8613198,298056.2188,2.815028,0.059273,0
background,2270203.702,1859707.848,25.125246,19.0478249,3.4066253,1.189065,0.9077885,0.1211333,2.1551952,2.1510682,6774863.5,1792431.625,0.1194985,0.0477516
background,2266353.012,1859832.059,11.0932236,5.2549376,1.4800481,0,0.2330672,0,1.6131996,1.6139555,1327645,28.8976078,0.0794159,0
background,2266318.378,1859950.954,6.0444374,1.0191692,0.9633082,0,0.1418026,0,3.5058169,2.9094498,577651.25,10.4651108,0.0670456,0
background,2269540.602,1859663.468,22.9580097,16.922596,2.8344066,0.6582443,0.6477532,0.0384434,2.482878,2.4723577,5148960,881910.5,0.1042352,0.0286099
background,2270622.969,1859782.576,27.2910671,21.1883392,3.5664682,1.1888466,0.9679398,0.117108,0.8027703,0.8030419,7710297,1995229.25,0.1201904,0.0455578
background,2266301.607,1859904.428,6.4093556,1.1410377,0.9943184,0,0.1376899,0,7.0022764,7.407218,592422.5,12.2309189,0.0693683,0
background,2267790.765,1859724.17,3.1584468,-2.2337093,0.6861778,0.0075264,0.0987141,0.0001034,2.8260477,3.1263936,264442.5313,142.3020782,0.0590448,0.0033133
background,2264756.228,1859928.904,0.6630607,-0.5710248,0.0016676,0,0,0,1.3302193,0.4771341,128.0956726,0,0.0008767,0
background,2269471.408,1859962.88,13.0751762,7.0220251,2.5479891,0.5784689,0.6375608,0.0414956,1.4920638,1.4885416,2644346.5,323076.7813,0.1248907,0.0395118
background,2266891.552,1859840.174,2.2969804,-0.6770423,0.4815869,0,0.0459638,0,0.6663208,0.2427484,93465.19531,0,0.0561283,0
background,2262783.021,1859961.041,2.2747118,-0.8264744,0.0306414,0.0000708,0,0,2.8096507,0.333152,6216.864258,6.3504715,0.0038586,0.0000177
background,2268427.511,1859822.34,1.1515341,-1.114297,0.640357,0.0005165,0.1109476,0,0.6623843,0.1147329,111931.2656,16.6551895,0.1109625,0.0001506
background,2266556.606,1859844.359,6.9945922,1.3519157,1.2243164,0,0.2115918,0,4.2954259,4.1110287,916912.4375,8.0851746,0.0832162,0
background,2270867.474,1859907.475,25.9753437,19.8722515,3.7065959,1.2274877,1.0651705,0.1281174,0.8299325,0.8296747,7640840,1935372,0.1282837,0.0485737
background,2270393.827,1859658.145,27.0824833,20.9925346,3.4859717,1.1738909,0.9276692,0.1143067,0.6275607,0.6257125,7474991,1950245.875,0.1179715,0.0453442
background,2268019.266,1859637.853,-0.4253266,-0.9920608,0.2001734,0.0005562,0.0383168,0,5.4754572,0.0193636,79312.60156,17.9947491,0.0158444,0.0001512
background,2266618.181,1859918.286,6.8195305,1.2169039,1.1156902,0,0.1830086,0,4.7129159,4.4740901,856084.5,7.5025353,0.0772631,0
background,2271036.396,1859632.869,22.0497169,15.9644432,3.4070613,0.8678359,0.9641257,0.0709541,5.3245401,5.3090916,6025495.5,1116732.75,0.1295265,0.0393416
background,2270381.46,1859966.109,23.9211731,17.8419399,3.4893949,1.2022963,0.9672973,0.1267917,3.6837935,3.6576743,6607989,1697261.875,0.1261186,0.0503914
background,2268046.483,1859673.37,1.640469,-0.9747825,0.6207249,0.0014088,0.1190583,0,5.1041942,0.1908281,246200.1563,45.2933159,0.0490448,0.0003795
background,2270020.478,1859844.823,21.780405,15.7096491,2.9312699,0.7337016,0.7070078,0.050825,0.7992941,0.8032566,5061348.5,916454.6875,0.110777,0.0324647
background,2270740.889,1859675.506,28.4511814,22.3551254,3.7469742,1.1188297,1.0531372,0.1022996,0.985119,0.9884496,8442881,1978117.5,0.1239672,0.0417455
background,2266214.365,1859842.123,4.3317647,-0.7626596,0.6965491,0,0.0777251,0,1.354321,2.5287144,295237.625,3.7453892,0.0566204,0
background,2262761.81,1859932.653,2.4364028,-0.7957286,0.0320986,0.000127,0,0,2.0646706,0.2264421,6970.300293,8.9156237,0.0039409,0.0000254
background,2260925.722,1859634.676,5.6379404,0.6409751,0.0070854,0.1201937,0,0.0040839,1.2428162,0.9032276,3088.581299,6730.532715,0.0010423,0.0268998
background,2270134.729,1859694.038,24.1337547,18.0624199,3.4274254,1.1778585,0.9344677,0.1217985,2.8692501,2.8645949,6536454.5,1682996.625,0.1234764,0.0491346
background,2270322.495,1859917.935,24.2916603,18.2152863,3.4773753,1.1631978,0.9560336,0.1179097,4.6134558,4.5748296,6687320.5,1677507.125,0.1245443,0.0481528
background,2268990.027,1859693.739,5.0006733,-0.4249428,1.2146947,0.212152,0.2893256,0.0136576,10.5759964,10.1012383,1005564.5,77241.90625,0.0709255,0.0206968
background,2270394.872,1859772.549,25.2951107,19.2034988,3.3896229,1.1543528,0.8961589,0.1141058,1.8624003,1.8680772,6791089.5,1754606,0.1186499,0.04654
background,2260998.458,1859967.826,3.7256365,-0.7012618,0.006265,0.0233095,0,0.0018313,0.6709911,0.4965973,1916.495117,199.0649872,0.0006449,0.012534
background,2264285.435,1859891.734,2.9440694,-0.2877861,0.0007327,0.0017648,0,0,3.205111,3.0442719,276.0698853,235.4559174,0,0.0003037
background,2260987.923,1859866.859,4.5186639,-0.367285,0.0102433,0.0299265,0,0.0026213,0.4038863,0.2141448,3649.219238,506.680542,0.0009326,0.0121532
background,2266705.928,1859957.717,3.1636214,-2.4615421,0.5833665,0,0.0600296,0,2.0949538,3.2258296,196895.8906,0.9868941,0.0586921,0
background,2268957.098,1860000.82,7.453608,1.5502218,0.7203467,0.0009513,0.0684347,0,7.795434,6.2125459,447183.1875,270.6846619,0.0499599,0.0000386
background,2268251.396,1859949.554,3.2388136,-2.3905253,0.8813363,0.0128385,0.166813,0,5.0616126,4.8495374,403325.5625,351.9677124,0.0755357,0.0039665
background,2267000.846,1859963.631,2.9017034,-0.9147034,0.402739,0,0.0294611,0,1.2123736,0.2029168,97464.78125,0,0.0418942,0
background,2266408.476,1859712.383,9.0824394,3.2435253,1.4857296,0,0.2527016,0,4.9122181,4.9086676,1138288.5,18.9098129,0.0872,0
background,2266586.488,1859906.536,8.8128147,3.0877516,1.4397196,0,0.2549841,0,5.6224971,5.3143702,1188433,10.9751034,0.0866321,0
background,2266793.298,1859932.674,2.5950775,-1.0068724,0.4740809,0,0.0467786,0,1.7283357,0.355462,116447.125,0.4691383,0.0554047,0
background,2266366.003,1859871.532,11.0218258,5.3563204,1.2409033,0,0.169539,0,0.4667879,1.1109747,1127749.625,31.9457569,0.0662415,0
background,2263700.271,1859901.106,2.8524795,-0.4711503,0.0146051,0.0015601,0,0,2.6769464,2.6608925,2180.302246,237.7472534,0.0024996,0.0001389
background,2269739.438,1859855.441,19.4743519,13.4181442,2.7857089,0.5758846,0.6612362,0.0319071,1.0425966,1.0431901,4296802,612837.0625,0.111436,0.0278407
background,2266376.093,1859692.8,9.3457842,3.5093668,1.4744259,0,0.2482107,0,3.3851464,3.389842,1173887.5,24.9877281,0.0856361,0
background,2264007.171,1859781.678,5.4880185,2.1219902,0.0000694,0.0019871,0,0,1.3929391,1.2444451,197.9424133,408.8779602,0,0.0000147
background,2262419.998,1859812.419,5.2668843,0.3125018,0.0199372,0.0020769,0,0,3.2520258,3.1772091,10277.07129,322.8731995,0.0013895,0.0000988
background,2266429.969,1859769.127,9.6254835,3.785259,1.4972708,0,0.2523748,0,2.5330565,2.536674,1203670.75,18.2894974,0.0855036,0
background,2263298.961,1859643.612,1.2330761,-1.002867,0.0170929,0.0003522,0.0000978,0,0.2933823,0.2785318,1418.514404,35.4113846,0.0038844,0.0000646
background,2262390.79,1859986.322,2.1237741,-1.9516441,0.0083573,0.0008992,0,0,2.7591796,1.4214219,4149.958496,84.9359589,0.0005253,0.0002043
background,2263725.927,1859605.783,5.7009521,2.3199301,0.0040068,0.0050376,0,0,0.3806179,0.3810196,1738.990723,981.2897339,0,0.0009957
background,2269582.105,1859473.146,22.68466,16.6572571,3.3549421,0.9952381,0.9125741,0.0899314,0.9041818,0.8923698,6024087.5,1313885.625,0.1241802,0.0433329
background,2266205.869,1859530.743,11.3190556,5.4954696,1.5357183,0,0.2501605,0,1.9293096,1.9317808,1370238.5,75.2450485,0.0833878,0
background,2268551.767,1859464.343,11.4431791,5.519208,1.9710323,0.4241565,0.4169499,0.0251868,5.5620503,5.032083,2002812.375,245303.4688,0.1046537,0.0285746
background,2269016.84,1859554.444,19.1803474,13.2319164,3.0305603,0.5911861,0.7935132,0.035862,4.2255588,4.2109847,4683242,638123.0625,0.1226887,0.0301372
background,2270093.253,1859424.796,25.0083599,18.9417953,3.5963731,1.2360771,1.0130185,0.1313712,0.8321812,0.8287808,7123211.5,1852197.375,0.1268923,0.0499734
background,2270204.071,1859322.115,25.9835186,19.9144039,3.7434516,1.2342639,1.084663,0.1291773,0.5314014,0.5256831,7698911.5,1944177.625,0.1296736,0.0487163
background,2270191.531,1859415.909,25.7694359,19.699028,3.7060049,1.2543155,1.0661261,0.1338008,0.2906333,0.2895477,7563425.5,1954667.125,0.1286996,0.0496587
background,2270792.844,1859505.245,26.0309219,19.9406223,3.3969007,0.9220132,0.8943785,0.072453,2.9426613,2.9393978,7046441.5,1467361.25,0.1178096,0.0365912
background,2270350.759,1859511.579,26.6058369,20.5247612,3.677897,1.2141238,1.0378141,0.1236477,0.3668421,0.3659846,7750786,1973140.25,0.1255055,0.0473912
background,2270531.917,1859317.294,25.7461109,19.6602859,3.392942,0.9691997,0.8961756,0.0805961,2.1651421,2.1610222,6937317,1517060.125,0.1176506,0.0388577
background,2264375.471,1859272.071,1.1234818,-0.5826743,0.0305804,0,0.0006827,0,1.2315378,1.106717,2352.942627,0,0.0105415,0
background,2269255.35,1859287.811,22.5029507,16.5192871,3.5485799,1.0611136,1.0214684,0.1018297,0.3819215,0.3791502,6323985,1389118.75,0.131757,0.0463676
background,2270280.378,1859253.738,26.2165375,20.1440773,3.6200957,1.1342034,1.0117817,0.1090604,0.2143128,0.2115505,7516788.5,1808895.875,0.1246302,0.0447797
background,2262606.456,1859280.239,3.6205463,-1.0553788,0.0461615,0.000315,0.0000231,0,1.6223816,1.316643,13566.33008,40.940918,0.0045891,0
background,2261120.228,1859437.639,2.7196841,-1.6612813,0.0332797,0.0047968,0,0.0000242,2.5037723,2.6003373,5602.710938,293.7592773,0.0041358,0.0009881
background,2270887.9,1859449.058,21.2538929,15.1680231,3.0934632,0.8345153,0.8094245,0.066804,6.2323318,6.2278075,5395070,1040238,0.1185349,0.0391796
background,2269694.009,1859576.32,23.3999977,17.353426,3.1620696,0.8761371,0.8000792,0.0678837,0.7038738,0.6996266,5862345,1206573.125,0.1154665,0.0372391
background,2266067.767,1859588.541,8.7479954,3.365551,0.8704438,0.000021,0.1009785,0,3.7634017,3.5178511,647917.375,95.100708,0.0584167,0
background,2269320.1,1859470.652,20.942791,14.9598675,3.4177504,0.9206206,0.9731551,0.0798441,0.4576692,0.4490036,5661844,1087270,0.1317683,0.0420699
background,2270898.449,1859303.232,13.343214,7.2558408,1.8987992,0.5612072,0.3982402,0.0418524,7.5495253,7.5544562,2437734.75,433297.9063,0.0889066,0.0372554
background,2268464.028,1859369.906,14.7687798,8.8517103,2.583396,0.58807,0.6488738,0.0406509,3.770678,3.7701664,3231851.5,463330.25,0.1177656,0.0344954
background,2267592.926,1859398.182,5.3399501,-0.5484166,1.4704967,0.0147176,0.3045592,0,1.6162341,1.5966573,642190.125,222.8815765,0.1207636,0.007246
background,2266158.051,1859393.118,10.2735586,4.4534168,1.5186712,0.0000267,0.2649733,0,4.0251136,3.7544854,1204035.875,65.3109207,0.0919393,0
background,2262443.855,1859543.861,6.2068753,1.1565787,0.0344415,0.0044188,0.0000212,0,0.795917,0.7964104,17443.66992,551.7092285,0.0022575,0.000814
background,2270332.423,1859468.879,26.2791958,20.2006702,3.7862651,1.251093,1.104738,0.1319994,0.3885111,0.3870636,7879284,1999830.75,0.1300957,0.0493393
background,2263667.025,1859533.556,5.6268044,2.244838,0.0040614,0.0132038,0,0,0.619032,0.6187771,1611.392822,2462.63501,0.0000059,0.0018746
background,2269327.72,1859420.224,20.9722538,14.9893894,3.5036249,0.9822778,1.0192819,0.0897652,0.4437214,0.4444681,5819207,1165856.875,0.1348687,0.0448275
background,2268335.048,1859462.497,2.9152558,-2.7042677,0.7058188,0.0534816,0.0971164,0.0033818,6.1910853,7.3933234,282353.3125,23750.83008,0.0729392,0.0042784
background,2269561.157,1859368.64,22.3868694,16.3678894,3.545234,1.1217448,1.0220481,0.1139029,0.7240964,0.7180414,6284075,1454851.375,0.1320577,0.0491588
background,2262380.327,1859330.128,4.840179,-0.0502572,0.0208202,0.0029177,0,0,4.6863928,3.4446504,10626.35938,317.5325928,0.0014842,0.0005815
background,2270884.704,1859346.669,16.8387623,10.754178,2.4301093,0.6871704,0.5534613,0.051381,3.4630616,3.4654891,3460719.25,637344.0625,0.1033774,0.0379707
background,2270600.55,1859400.049,27.3822269,21.2885494,3.3786585,0.9682619,0.8701043,0.0782987,0.7604738,0.763272,7344368,1639455.875,0.113713,0.037092
background,2266155.147,1859439.611,11.6381569,5.813343,1.4547365,0.0000166,0.223692,0,2.798722,2.7908792,1329221.5,59.9335709,0.0783695,0
background,2270449.673,1859345.266,27.1813564,21.0972214,3.5423973,1.0706702,0.9558567,0.0952053,0.914655,0.9143832,7628013,1789893.5,0.1194587,0.0411582
background,2267924.005,1859295.983,8.3372698,2.6470842,1.2880968,0.314593,0.2051871,0.0184046,2.9944477,2.6001983,1026093.313,109313.5391,0.0775467,0.0288251
background,2270182.005,1859487.908,25.4011555,19.3314667,3.5914946,1.2358557,1.0055749,0.1304686,0.7036711,0.7034245,7224297.5,1889115,0.1256468,0.0493994
background,2269128.855,1859562.267,19.343605,13.3916502,3.3514676,0.7195651,0.9621393,0.0516174,2.8659029,2.8440456,5156894.5,771770.875,0.1343576,0.0346285
background,2268751.172,1859338.422,20.1969242,14.259285,3.3240662,0.8170069,0.930182,0.0636481,1.5342194,1.5280274,5322935.5,927022.875,0.1303371,0.0378448
background,2267912.25,1859280.188,8.9080381,3.0534351,1.3851308,0.3723257,0.216611,0.0229022,0.6662408,0.8820285,1026980.375,101369.0234,0.0812173,0.0366738
background,2263363.318,1859379.402,4.5349998,1.1854066,0.0059391,0.0008634,0,0,2.5263786,2.2908127,2003.445923,86.7166595,0.000193,0.0000609
background,2269042.731,1859545.81,19.3010006,13.3528233,3.1673121,0.647116,0.8654684,0.0425987,1.7433426,1.7330395,4906786,700575.6875,0.1275825,0.032272
background,2260973.652,1859251.583,4.8229675,-0.1063504,0.0076972,0.0505776,0,0.0008977,1.1087476,1.5744544,2551.213623,2407.340576,0.000488,0.0117147
background,2269180.256,1859404.93,21.0838299,15.111331,3.3672669,0.884346,0.9390257,0.0723247,0.3181429,0.3192855,5622841.5,1059311.625,0.1294816,0.0402674
background,2268888.966,1859599.863,9.799346,3.9890342,1.7702709,0.3519649,0.3937156,0.0213756,9.1480017,9.1321459,1857691.625,191561.4063,0.0916379,0.035296
background,2261037.004,1859532.255,4.5319939,-0.2467179,0.0183817,0.0235777,0.000095,0.0002166,1.5640014,1.3552308,4918.899414,1336.659302,0.002502,0.004964
background,2270430.938,1859322.275,26.8132839,20.7303238,3.5370572,1.0675505,0.9583511,0.0956025,1.2644714,1.262182,7515354,1754620.625,0.1201716,0.0414756
background,2267613.52,1859464.622,5.5299516,-0.2326006,1.3699489,0.0185864,0.2541935,0,2.5295441,1.9795631,639205.4375,359.3356628,0.101631,0.006827
background,2263373.692,1859367.297,4.2350392,0.9141725,0.0069323,0.0008468,0,0,3.1501684,2.8134019,2162.74292,82.2417831,0.0003569,0.000098
background,2268962.87,1859582.811,14.9293737,8.9909124,2.5051658,0.4647203,0.6201484,0.0267466,4.6090059,4.6009178,3328446,391113.7813,0.1121997,0.0312695
background,2262409.364,1859484.125,5.3159499,0.3611611,0.0256479,0.0047927,0,0,0.0588342,0.0973467,12371.96973,327.225769,0.0019228,0.0008106
background,2268225.64,1859319.102,13.5767393,7.6647449,2.1750693,0.4825944,0.474759,0.0300026,7.6687012,7.6724038,2539507.75,345936.8125,0.1061493,0.0306535
